step,ΔE,ΔS,left-,left+,right-,right+,E
49,0.495161069806926,0.2953516767335878,39,39,31,41,-1.4866963273709501
50,0.0,-0.2953516767335877,39,39,31,41,-1.4866963273709501
51,0.0,-0.2953516767335877,38,38,32,42,-1.4866963273709501
52,0.0,0.2953516767335878,39,39,31,41,-1.4866963273709501
53,0.0,-0.2953516767335877,38,38,32,42,-1.4866963273709501
54,0.5179139674683313,0.2953516767335878,39,39,31,41,-0.9687823599026189
55,0.0,-0.2953516767335877,39,39,31,41,-0.9687823599026189
56,0.08753115854310067,-0.2953516767335877,39,39,31,41,-0.9687823599026189
57,-0.03564771199904726,0.18921289984076997,40,40,30,40,-1.004430071901666
58,0.0,-0.18921289984077,39,39,31,41,-1.004430071901666
59,0.8090092610012078,0.18921289984076997,39,39,31,41,-1.004430071901666
60,0.0,-0.2953516767335877,38,38,32,42,-1.004430071901666
61,0.0,0.2953516767335878,39,39,31,41,-1.004430071901666
62,0.0,-0.2953516767335877,38,38,32,42,-1.004430071901666
63,0.0,-0.4013413909243025,37,37,33,43,-1.004430071901666
64,0.0,0.40134139092430243,38,38,32,42,-1.004430071901666
65,0.0,-0.4013413909243025,38,38,32,42,-1.004430071901666
66,0.08753115854310067,-0.4013413909243025,37,37,33,43,-0.9168989133585654
67,0.0,-0.5073311051150172,37,37,33,43,-0.9168989133585654
68,0.0,0.40134139092430243,38,38,32,42,-0.9168989133585654
69,-0.0016955275211216758,0.2953516767335878,39,39,31,41,-0.9185944408796871
70,0.0,-0.2953516767335877,39,39,31,41,-0.9185944408796871
71,0.0,0.18921289984076997,40,40,30,40,-0.9185944408796871
72,-0.002016976972811335,-0.18921289984077,39,39,31,41,-0.9206114178524984
73,0.0,0.18921289984076997,40,40,30,40,-0.9206114178524984
74,0.0,0.08277473563422894,41,41,29,39,-0.9206114178524984
75,0.0,-0.08277473563422903,40,40,30,40,-0.9206114178524984
76,-0.1639365843965379,-0.18921289984077,39,39,31,41,-1.0845480022490364
77,-0.01053141399771107,-0.2953516767335877,38,38,32,42,-1.0950794162467474
78,0.03564771199904726,-0.4013413909243025,37,37,33,43,-1.0594317042477002
79,0.0,-0.5073311051150172,36,36,34,44,-1.0594317042477002
80,0.0,0.5073311051150172,37,37,33,43,-1.0594317042477002
81,0.0,-0.5073311051150172,37,37,33,43,-1.0594317042477002
82,0.0,0.40134139092430243,38,38,32,42,-1.0594317042477002
83,0.0,-0.4013413909243025,37,37,33,43,-1.0594317042477002
84,0.0,-0.5073311051150172,36,36,34,44,-1.0594317042477002
85,0.0,-0.6134698820078348,35,35,35,45,-1.0594317042477002
86,0.0,-0.719908046214376,35,35,35,45,-1.0594317042477002
87,0.0,0.6134698820078347,36,36,34,44,-1.0594317042477002
88,-0.6323080008918112,-0.6134698820078348,35,35,35,45,-1.6917397051395113
89,0.0,-0.719908046214376,34,34,36,46,-1.6917397051395113
90,-0.014377958921812706,-0.8267984729971413,33,33,37,47,-1.706117664061324
91,0.0,0.8267984729971412,34,34,36,46,-1.706117664061324
92,0.6323080008918112,0.719908046214376,35,35,35,45,-1.0738096631695129
93,0.008038041263148443,0.6134698820078347,36,36,34,44,-1.0657716219063644
94,0.0003962601172702307,-0.6134698820078348,36,36,34,44,-1.0657716219063644
95,0.0,-0.6134698820078348,35,35,35,45,-1.0657716219063644
96,0.0,0.6134698820078347,36,36,34,44,-1.0657716219063644
97,-0.04703245013510582,-0.6134698820078348,35,35,35,45,-1.1128040720414702
98,0.0,0.6134698820078347,36,36,34,44,-1.1128040720414702
99,0.9053656530691114,0.5073311051150172,37,37,33,43,-0.20743841897235882
100,0.002016976972811335,0.40134139092430243,38,38,32,42,-0.20542144199954748
101,0.0,-0.4013413909243025,38,38,32,42,-0.20542144199954748
102,-0.01048111650081296,-0.4013413909243025,38,38,32,42,-0.20542144199954748
103,0.0,-0.4013413909243025,38,38,32,42,-0.20542144199954748
104,0.0,-0.4013413909243025,38,38,32,42,-0.20542144199954748
105,0.0,0.2953516767335878,39,39,31,41,-0.20542144199954748
106,0.0,0.18921289984076997,40,40,30,40,-0.20542144199954748
107,0.0,0.08277473563422894,41,41,29,39,-0.20542144199954748
108,0.0,-0.024115691148536386,42,42,28,38,-0.20542144199954748
109,0.0,-0.13161514989745915,42,42,28,38,-0.20542144199954748
110,-0.007787083604256395,0.024115691148536258,41,41,29,39,-0.21320852560380388
111,-0.15268108626410992,-0.08277473563422903,40,40,30,40,-0.3658896118679138
112,-0.036878468413078735,0.08277473563422894,41,41,29,39,-0.40276808028099254
113,0.0,-0.024115691148536386,42,42,28,38,-0.40276808028099254
114,0.0,-0.13161514989745915,43,43,27,37,-0.40276808028099254
115,0.0,0.13161514989745904,42,42,28,38,-0.40276808028099254
116,0.0,-0.13161514989745915,43,43,27,37,-0.40276808028099254
117,0.0,-0.23988573245728317,44,44,26,36,-0.40276808028099254
118,0.0,0.23988573245728312,43,43,27,37,-0.40276808028099254
119,0.0,-0.23988573245728317,44,44,26,36,-0.40276808028099254
120,0.0,-0.34909639991969965,45,45,25,35,-0.40276808028099254
121,-0.0013994363916509656,-0.4594246865137677,46,46,24,34,-0.4041675166726435
122,-0.0009812407485583208,-0.5710586061179879,47,47,23,33,-0.4051487574212018
123,0.0063399176586642625,0.5710586061179879,46,46,24,34,-0.39880883976253756
124,0.04466555201733513,0.4594246865137678,45,45,25,35,-0.35414328774520243
125,-0.03134729556953175,-0.4594246865137677,46,46,24,34,-0.3854905833147342
126,0.0013994363916793873,0.4594246865137678,45,45,25,35,-0.3840911469230548
127,0.0,0.3490963999196997,44,44,26,36,-0.3840911469230548
128,0.03134729556951754,0.23988573245728312,43,43,27,37,-0.35274385135353725
129,0.0,-0.23988573245728317,44,44,26,36,-0.35274385135353725
130,0.0,0.23988573245728312,43,43,27,37,-0.35274385135353725
131,0.0,0.13161514989745904,42,42,28,38,-0.35274385135353725
132,0.0,0.024115691148536258,41,41,29,39,-0.35274385135353725
133,0.0,-0.08277473563422903,40,40,30,40,-0.35274385135353725
134,1.4210854715202004e-14,-0.18921289984077,39,39,31,41,-0.35274385135352304
135,0.018327646279388432,-0.2953516767335877,38,38,32,42,-0.3344162050741346
136,-0.00047208496384598675,0.2953516767335878,39,39,31,41,-0.3348882900379806
137,0.0,-0.2953516767335877,38,38,32,42,-0.3348882900379806
138,0.0,-0.4013413909243025,37,37,33,43,-0.3348882900379806
139,0.0,-0.5073311051150172,36,36,34,44,-0.3348882900379806
140,0.0,0.5073311051150172,37,37,33,43,-0.3348882900379806
141,0.0,0.40134139092430243,38,38,32,42,-0.3348882900379806
142,-0.04673259741210245,-0.4013413909243025,37,37,33,43,-0.38162088745008305
143,0.1639365843965379,0.40134139092430243,38,38,32,42,-0.21768430305354514
144,1.4210854715202004e-14,0.2953516767335878,39,39,31,41,-0.21768430305353093
145,0.0,0.18921289984076997,40,40,30,40,-0.21768430305353093
146,-0.0018549293680933943,0.08277473563422894,41,41,29,39,-0.21953923242162432
147,0.0003962601172702307,-0.08277473563422903,40,40,30,40,-0.2191429723043541
148,-0.1514716658700621,-0.18921289984077,39,39,31,41,-0.3706146381744162
149,2.842170943040401e-14,0.18921289984076997,40,40,30,40,-0.3706146381743878
150,-2.842170943040401e-14,-0.18921289984077,40,40,30,40,-0.3706146381743878
151,0.0,-0.18921289984077,39,39,31,41,-0.3706146381743878
152,-0.01635408487669565,0.18921289984076997,40,40,30,40,-0.38696872305108343
153,0.0,0.08277473563422894,41,41,29,39,-0.38696872305108343
154,0.0,-0.08277473563422903,40,40,30,40,-0.38696872305108343
155,0.01635408487669565,-0.18921289984077,39,39,31,41,-0.3706146381743878
156,0.0,-0.2953516767335877,38,38,32,42,-0.3706146381743878
157,0.15223334106914876,0.2953516767335878,39,39,31,41,-0.21838129710523901
158,0.0,-0.2953516767335877,38,38,32,42,-0.21838129710523901
159,-0.05011884504295949,-0.4013413909243025,37,37,33,43,-0.2685001421481985
160,0.012226941518832746,0.40134139092430243,38,38,32,42,-0.25627320062936576
161,-0.148875843826616,0.2953516767335878,39,39,31,41,-0.40514904445598177
162,0.0,0.18921289984076997,40,40,30,40,-0.40514904445598177
163,0.0,-0.18921289984077,39,39,31,41,-0.40514904445598177
164,0.0,0.18921289984076997,40,40,30,40,-0.40514904445598177
165,0.0,0.08277473563422894,41,41,29,39,-0.40514904445598177
166,0.0,-0.024115691148536386,42,42,28,38,-0.40514904445598177
167,0.0,0.024115691148536258,41,41,29,39,-0.40514904445598177
168,0.05431293707179918,-0.024115691148536386,42,42,28,38,-0.3508361073841826
169,-0.00457487956036573,-0.13161514989745915,43,43,27,37,-0.3554109869445483
170,-0.02063186549008833,-0.23988573245728317,44,44,26,36,-0.37604285243463664
171,0.0,0.23988573245728312,43,43,27,37,-0.37604285243463664
172,-0.02105826995526172,-0.23988573245728317,44,44,26,36,-0.39710112238989836
173,-0.03636610924147021,0.23988573245728312,43,43,27,37,-0.4334672316313686
174,0.0,-0.23988573245728317,44,44,26,36,-0.4334672316313686
175,0.02105826995526172,0.23988573245728312,43,43,27,37,-0.41240896167610686
176,0.0,0.13161514989745904,42,42,28,38,-0.41240896167610686
177,0.0,0.024115691148536258,41,41,29,39,-0.41240896167610686
178,0.0,-0.024115691148536386,42,42,28,38,-0.41240896167610686
179,0.0,-0.13161514989745915,42,42,28,38,-0.41240896167610686
180,0.0,-0.13161514989745915,43,43,27,37,-0.41240896167610686
181,-0.9988149077511537,-0.23988573245728317,44,44,26,36,-1.4112238694272605
182,0.0,-0.34909639991969965,45,45,25,35,-1.4112238694272605
183,-0.00523674863576673,-0.4594246865137677,46,46,24,34,-1.4164606180630273
184,0.0,-0.5710586061179879,47,47,23,33,-1.4164606180630273
185,0.000981240748529899,0.5710586061179879,46,46,24,34,-1.4154793773144974
186,0.0,0.4594246865137678,45,45,25,35,-1.4154793773144974
187,0.0,0.3490963999196997,44,44,26,36,-1.4154793773144974
188,7052603.986284507,0.23988573245728312,44,44,26,36,-1.4154793773144974
189,-0.034026208938229274,-0.34909639991969965,45,45,25,35,-1.4495055862527266
190,0.0,-0.4594246865137677,45,45,25,35,-1.4495055862527266
191,0.0,0.3490963999196997,44,44,26,36,-1.4495055862527266
192,0.005236748635738309,0.23988573245728312,43,43,27,37,-1.4442688376169883
193,0.03636610924147021,-0.23988573245728317,44,44,26,36,-1.407902728375518
194,1.4210854715202004e-14,-0.34909639991969965,45,45,25,35,-1.407902728375504
195,0.0,-0.4594246865137677,46,46,24,34,-1.407902728375504
196,0.0,-0.5710586061179879,46,46,24,34,-1.407902728375504
197,0.0,-0.5710586061179879,47,47,23,33,-1.407902728375504
198,0.0,-0.6841988161764544,47,47,23,33,-1.407902728375504
199,0.0,0.5710586061179879,46,46,24,34,-1.407902728375504
200,-0.008094655760572778,-0.5710586061179879,46,46,24,34,-1.407902728375504
201,0.9884209472395185,0.4594246865137678,46,46,24,34,-1.407902728375504
202,0.0,-0.5710586061179879,46,46,24,34,-1.407902728375504
203,0.0,0.4594246865137678,45,45,25,35,-1.407902728375504
204,0.17970473469019055,0.3490963999196997,44,44,26,36,-1.2281979936853133
205,0.0,0.23988573245728312,43,43,27,37,-1.2281979936853133
206,2.842170943040401e-14,0.13161514989745904,42,42,28,38,-1.228197993685285
207,-0.013925548250341535,-0.13161514989745915,43,43,27,37,-1.2421235419356265
208,0.9849283928380999,0.13161514989745904,43,43,27,37,-1.2421235419356265
209,0.0004720849638601976,0.13161514989745904,42,42,28,38,-1.2416514569717663
210,0.0,-0.13161514989745915,43,43,27,37,-1.2416514569717663
211,0.0,-0.23988573245728317,44,44,26,36,-1.2416514569717663
212,0.0,0.23988573245728312,43,43,27,37,-1.2416514569717663
213,0.0,0.13161514989745904,42,42,28,38,-1.2416514569717663
214,0.0,0.024115691148536258,41,41,29,39,-1.2416514569717663
215,0.0,-0.08277473563422903,40,40,30,40,-1.2416514569717663
216,0.0,0.08277473563422894,41,41,29,39,-1.2416514569717663
217,0.1514716658700337,-0.024115691148536386,42,42,28,38,-1.0901797911017326
218,0.0,-0.13161514989745915,43,43,27,37,-1.0901797911017326
219,0.015791270711588368,0.13161514989745904,42,42,28,38,-1.0743885203901442
220,-0.0068003787166901475,-0.13161514989745915,43,43,27,37,-1.0811888991068344
221,-0.010011055838035077,0.13161514989745904,42,42,28,38,-1.0911999549448694
222,-0.12486891753999885,0.024115691148536258,41,41,29,39,-1.2160688724848683
223,0.016351451743460643,-0.024115691148536386,42,42,28,38,-1.1997174207414076
224,-0.004353426105851099,0.024115691148536258,41,41,29,39,-1.2040708468472587
225,0.0,-0.08277473563422903,40,40,30,40,-1.2040708468472587
226,0.0,0.08277473563422894,41,41,29,39,-1.2040708468472587
227,-0.005367437040973755,-0.024115691148536386,42,42,28,38,-1.2094382838882325
228,0.006449762199878251,0.024115691148536258,41,41,29,39,-1.2029885216883542
229,0.0,-0.024115691148536386,42,42,28,38,-1.2029885216883542
230,-0.01042066877198522,0.024115691148536258,41,41,29,39,-1.2134091904603395
231,0.0,-0.024115691148536386,42,42,28,38,-1.2134091904603395
232,0.0,0.024115691148536258,41,41,29,39,-1.2134091904603395
233,0.0,-0.024115691148536386,42,42,28,38,-1.2134091904603395
234,-0.0006873953882688966,0.024115691148536258,41,41,29,39,-1.2140965858486084
235,0.0,-0.024115691148536386,42,42,28,38,-1.2140965858486084
236,0.0,-0.13161514989745915,43,43,27,37,-1.2140965858486084
237,0.0,-0.23988573245728317,44,44,26,36,-1.2140965858486084
238,0.010011055838035077,-0.34909639991969965,45,45,25,35,-1.2040855300105733
239,0.0,0.3490963999196997,44,44,26,36,-1.2040855300105733
240,0.0,-0.34909639991969965,44,44,26,36,-1.2040855300105733
241,0.0,0.23988573245728312,43,43,27,37,-1.2040855300105733
242,0.0,-0.23988573245728317,44,44,26,36,-1.2040855300105733
243,0.0,-0.34909639991969965,45,45,25,35,-1.2040855300105733
244,1.4210854715202004e-14,-0.4594246865137677,46,46,24,34,-1.204085530010559
245,0.01042066877198522,-0.5710586061179879,47,47,23,33,-1.1936648612385738
246,0.0,0.5710586061179879,46,46,24,34,-1.1936648612385738
247,0.0,0.4594246865137678,45,45,25,35,-1.1936648612385738
248,0.0006873953882688966,-0.4594246865137677,46,46,24,34,-1.192977465850305
249,0.0,0.4594246865137678,45,45,25,35,-1.192977465850305
250,0.0,-0.4594246865137677,45,45,25,35,-1.192977465850305
251,0.0,-0.4594246865137677,45,45,25,35,-1.192977465850305
252,-0.14866076002010686,0.3490963999196997,44,44,26,36,-1.3416382258704118
253,0.0,0.23988573245728312,43,43,27,37,-1.3416382258704118
254,0.0,0.13161514989745904,42,42,28,38,-1.3416382258704118
255,-0.001368238829130064,-0.13161514989745915,43,43,27,37,-1.3430064646995419
256,0.0,-0.23988573245728317,44,44,26,36,-1.3430064646995419
257,0.0,-0.34909639991969965,45,45,25,35,-1.3430064646995419
258,-0.056163528583837774,0.3490963999196997,44,44,26,36,-1.3991699932833797
259,0.0,0.23988573245728312,43,43,27,37,-1.3991699932833797
260,0.0,0.13161514989745904,42,42,28,38,-1.3991699932833797
261,-0.02497089184167578,-0.13161514989745915,43,43,27,37,-1.4241408851250554
262,0.030478756394430206,-0.23988573245728317,44,44,26,36,-1.3936621287306252
263,0.0,0.23988573245728312,43,43,27,37,-1.3936621287306252
264,0.0,-0.23988573245728317,43,43,27,37,-1.3936621287306252
265,0.02497089184167578,0.13161514989745904,42,42,28,38,-1.3686912368889494
266,0.0,0.024115691148536258,41,41,29,39,-1.3686912368889494
267,0.0,-0.024115691148536386,42,42,28,38,-1.3686912368889494
268,-0.03580024820449523,-0.13161514989745915,43,43,27,37,-1.4044914850934447
269,0.0,-0.23988573245728317,44,44,26,36,-1.4044914850934447
270,0.004353426105836888,-0.34909639991969965,45,45,25,35,-1.4001380589876078
271,-0.01686419152750318,0.3490963999196997,44,44,26,36,-1.417002250515111
272,-0.0018009111345520523,-0.34909639991969965,45,45,25,35,-1.418803161649663
273,0.0,0.3490963999196997,44,44,26,36,-1.418803161649663
274,0.0,0.23988573245728312,43,43,27,37,-1.418803161649663
275,0.0,-0.23988573245728317,44,44,26,36,-1.418803161649663
276,0.0,0.23988573245728312,43,43,27,37,-1.418803161649663
277,0.0,-0.23988573245728317,44,44,26,36,-1.418803161649663
278,1.4210854715202004e-14,-0.34909639991969965,45,45,25,35,-1.4188031616496488
279,-0.0032239443609825003,0.3490963999196997,44,44,26,36,-1.4220271060106313
280,0.9838460676791527,0.23988573245728312,44,44,26,36,-1.4220271060106313
281,2.842170943040401e-14,-0.34909639991969965,45,45,25,35,-1.422027106010603
282,0.021481819729999074,0.3490963999196997,44,44,26,36,-1.4005452862806038
283,0.0,0.23988573245728312,43,43,27,37,-1.4005452862806038
284,1.4210854715202004e-14,-0.23988573245728317,44,44,26,36,-1.4005452862805896
285,-0.3131293069612582,0.23988573245728312,43,43,27,37,-1.7136745932418478
286,-0.02161122168301688,-0.23988573245728317,44,44,26,36,-1.7352858149248647
287,0.0,0.23988573245728312,43,43,27,37,-1.7352858149248647
288,0.0704819570582913,-0.23988573245728317,44,44,26,36,-1.6648038578665734
289,-0.0016109713055243446,0.23988573245728312,43,43,27,37,-1.6664148291720977
290,-0.00041357842341938067,0.13161514989745904,42,42,28,38,-1.666828407595517
291,-0.9807152717253302,0.024115691148536258,41,41,29,39,-2.6475436793208473
292,0.0,-0.024115691148536386,42,42,28,38,-2.6475436793208473
293,0.0004135784234335915,-0.13161514989745915,43,43,27,37,-2.6471301008974137
294,1.4210854715202004e-14,-0.23988573245728317,44,44,26,36,-2.6471301008973995
295,0.3083586344802285,-0.34909639991969965,44,44,26,36,-2.6471301008973995
296,0.0,0.23988573245728312,43,43,27,37,-2.6471301008973995
297,0.01164097349519011,0.13161514989745904,42,42,28,38,-2.6354891274022094
298,-1.4210854715202004e-14,0.024115691148536258,41,41,29,39,-2.6354891274022236
299,0.0,-0.024115691148536386,42,42,28,38,-2.6354891274022236
0,0.8243706297793238,0.024115691148536258,41,41,29,39,-1.8111184976228998
1,0.0,-0.08277473563422903,40,40,30,40,-1.8111184976228998
2,-0.00153285201787412,0.08277473563422894,41,41,29,39,-1.812651349640774
3,0.0,-0.024115691148536386,42,42,28,38,-1.812651349640774
4,0.0,-0.13161514989745915,42,42,28,38,-1.812651349640774
5,0.0,0.024115691148536258,41,41,29,39,-1.812651349640774
6,0.0,-0.024115691148536386,42,42,28,38,-1.812651349640774
7,0.0,0.024115691148536258,41,41,29,39,-1.812651349640774
8,0.6878738166790015,-0.024115691148536386,42,42,28,38,-1.1247775329617724
9,-0.020695039547874217,0.024115691148536258,41,41,29,39,-1.1454725725096466
10,0.0,-0.08277473563422903,40,40,30,40,-1.1454725725096466
11,0.0,0.08277473563422894,41,41,29,39,-1.1454725725096466
12,0.0,-0.024115691148536386,42,42,28,38,-1.1454725725096466
13,-0.06794212424870238,-0.13161514989745915,43,43,27,37,-1.213414696758349
14,-0.036916928679531225,0.13161514989745904,42,42,28,38,-1.2503316254378802
15,0.0,0.024115691148536258,41,41,29,39,-1.2503316254378802
16,-0.010621833254816693,-0.08277473563422903,40,40,30,40,-1.260953458692697
17,0.5601565268490702,0.08277473563422894,41,41,29,39,-0.7007969318436267
18,0.00153285201787412,-0.08277473563422903,40,40,30,40,-0.6992640798257526
19,-0.005066324701985536,-0.18921289984077,40,40,30,40,-0.6992640798257526
20,0.0,-0.18921289984077,40,40,30,40,-0.6992640798257526
21,-0.006196430332778391,-0.18921289984077,39,39,31,41,-0.705460510158531
22,-0.03208565078251979,0.18921289984076997,40,40,30,40,-0.7375461609410507
23,0.006139488685988681,0.08277473563422894,41,41,29,39,-0.7314066722550621
24,0.0,-0.024115691148536386,42,42,28,38,-0.7314066722550621
25,0.0,0.024115691148536258,41,41,29,39,-0.7314066722550621
26,-0.1435672820800704,-0.024115691148536386,42,42,28,38,-0.8749739543351325
27,-0.0005311754436263527,-0.13161514989745915,43,43,27,37,-0.8755051297787588
28,0.0,-0.23988573245728317,44,44,26,36,-0.8755051297787588
29,0.0,-0.34909639991969965,44,44,26,36,-0.8755051297787588
30,0.005864645620292208,-0.34909639991969965,44,44,26,36,-0.8755051297787588
31,0.0,-0.34909639991969965,45,45,25,35,-0.8755051297787588
32,-0.0002678666276523245,0.3490963999196997,44,44,26,36,-0.8757729964064112
33,0.14922080490069334,0.23988573245728312,43,43,27,37,-0.7265521915057178
34,-0.00474336807027953,-0.23988573245728317,44,44,26,36,-0.7312955595759973
35,-0.0015718830242263948,0.23988573245728312,43,43,27,37,-0.7328674426002237
36,0.0,0.13161514989745904,42,42,28,38,-0.7328674426002237
37,0.0,0.024115691148536258,41,41,29,39,-0.7328674426002237
38,0.0,-0.024115691148536386,42,42,28,38,-0.7328674426002237
39,-0.013494380028760133,-0.13161514989745915,43,43,27,37,-0.7463618226289839
40,0.0,-0.23988573245728317,44,44,26,36,-0.7463618226289839
41,0.0,0.23988573245728312,43,43,27,37,-0.7463618226289839
42,0.036916928679531225,-0.23988573245728317,44,44,26,36,-0.7094448939494526
43,0.07242446881755882,0.23988573245728312,43,43,27,37,-0.6370204251318938
44,0.005864645620292208,-0.23988573245728317,44,44,26,36,-0.6311557795116016
45,0.0,-0.34909639991969965,45,45,25,35,-0.6311557795116016
46,0.0,-0.4594246865137677,45,45,25,35,-0.6311557795116016
47,0.20499324078438974,-0.4594246865137677,45,45,25,35,-0.6311557795116016
48,0.0015718830242263948,-0.4594246865137677,46,46,24,34,-0.6295838964873752
49,0.0,0.4594246865137678,45,45,25,35,-0.6295838964873752
50,-0.037143941243073186,-0.4594246865137677,46,46,24,34,-0.6667278377304484
51,0.0,0.4594246865137678,45,45,25,35,-0.6667278377304484
52,0.015482777970731831,0.3490963999196997,44,44,26,36,-0.6512450597597166
53,0.0,0.23988573245728312,43,43,27,37,-0.6512450597597166
54,0.4915932747495617,0.13161514989745904,42,42,28,38,-0.15965178501015487
55,0.0,-0.13161514989745915,43,43,27,37,-0.15965178501015487
56,0.037143941243073186,0.13161514989745904,42,42,28,38,-0.12250784376708168
57,0.2505658341795254,0.024115691148536258,41,41,29,39,0.1280579904124437
58,0.0,-0.024115691148536386,42,42,28,38,0.1280579904124437
59,0.0,-0.13161514989745915,43,43,27,37,0.1280579904124437
60,-0.0587101862788586,-0.23988573245728317,43,43,27,37,0.1280579904124437
61,-0.6878738166790299,0.13161514989745904,42,42,28,38,-0.5598158262665862
62,-0.1428732072756418,-0.13161514989745915,43,43,27,37,-0.702689033542228
63,0.0,0.13161514989745904,42,42,28,38,-0.702689033542228
64,-0.9372641538286359,-0.13161514989745915,43,43,27,37,-1.639953187370864
65,0.0002678666276523245,-0.23988573245728317,44,44,26,36,-1.6396853207432116
66,0.0014926822501308834,0.23988573245728312,43,43,27,37,-1.6381926384930807
67,0.0,-0.23988573245728317,43,43,27,37,-1.6381926384930807
68,0.0,-0.23988573245728317,44,44,26,36,-1.6381926384930807
69,-0.07741485241710677,0.23988573245728312,43,43,27,37,-1.7156074909101875
70,0.0,-0.23988573245728317,44,44,26,36,-1.7156074909101875
71,0.0,0.23988573245728312,43,43,27,37,-1.7156074909101875
72,0.21027266424783875,-0.23988573245728317,44,44,26,36,-1.5053348266623487
73,0.0,-0.34909639991969965,45,45,25,35,-1.5053348266623487
74,0.032085650782534,0.3490963999196997,44,44,26,36,-1.4732491758798147
75,0.0,-0.34909639991969965,45,45,25,35,-1.4732491758798147
76,0.0,-0.4594246865137677,45,45,25,35,-1.4732491758798147
77,-0.00040495182889799253,-0.4594246865137677,46,46,24,34,-1.4736541277087127
78,0.00116547146021162,0.4594246865137678,45,45,25,35,-1.4724886562485011
79,0.0,0.3490963999196997,44,44,26,36,-1.4724886562485011
80,-0.0023358447141816896,0.23988573245728312,43,43,27,37,-1.4748245009626828
81,-0.003843401171508276,-0.23988573245728317,44,44,26,36,-1.478667902134191
82,0.0,0.23988573245728312,43,43,27,37,-1.478667902134191
83,0.0,-0.23988573245728317,43,43,27,37,-1.478667902134191
84,-0.0046640851166728226,-0.23988573245728317,43,43,27,37,-1.478667902134191
85,-0.008734679876425844,-0.23988573245728317,44,44,26,36,-1.487402582010617
86,-0.07209627806959418,0.23988573245728312,43,43,27,37,-1.559498860080211
