step,ΔE,ΔS,left,right,E
226,-0.419688384962825,-1.2978859341434115,82,18,-133.29658952658656
227,5.410630391801419,1.032810778672141,82,18,-133.29658952658656
228,3.0100933094755646,-1.2978859341434115,82,18,-133.29658952658656
229,11.632841484460215,1.032810778672141,82,18,-133.29658952658656
230,13.837260985648612,1.032810778672141,82,18,-133.29658952658656
231,4.960714636447165,1.032810778672141,82,18,-133.29658952658656
232,3.896915451201437,1.032810778672141,82,18,-133.29658952658656
233,1.6452906257807456,-1.2978859341434115,82,18,-133.29658952658656
234,2.9420945719408564,1.032810778672141,82,18,-133.29658952658656
235,11.136579719446203,-1.2978859341434115,82,18,-133.29658952658656
236,10.967419497892166,1.032810778672141,82,18,-133.29658952658656
237,2.8559821640738505,-1.2978859341434115,82,18,-133.29658952658656
238,-0.6414648989680529,1.032810778672141,84,16,-133.9380544255546
239,2.5528109022701813,0.7425234539578389,84,16,-133.9380544255546
240,4.3010318082062895,-1.032810778672141,84,16,-133.9380544255546
241,4.208039674551998,-1.032810778672141,84,16,-133.9380544255546
242,3.717357234613388,-1.032810778672141,84,16,-133.9380544255546
243,0.2943286487800947,-1.032810778672141,84,16,-133.9380544255546
244,0.9992301220807747,-1.032810778672141,84,16,-133.9380544255546
245,2.0994859070646044,-1.032810778672141,84,16,-133.9380544255546
246,6.913719539597281,-1.032810778672141,84,16,-133.9380544255546
247,6.145923824734538,-1.032810778672141,84,16,-133.9380544255546
248,-0.29932785742226997,-1.032810778672141,82,18,-134.23738228297688
249,3.3471003571847007,1.032810778672141,82,18,-134.23738228297688
250,-2.493198203921594,-1.2978859341434115,80,20,-136.73058048689848
251,3.421219506064716,1.2978859341434115,80,20,-136.73058048689848
252,4.119749689490305,-1.5429734873005077,80,20,-136.73058048689848
253,354.38539840607564,-1.5429734873005077,80,20,-136.73058048689848
254,2.256681247405396,-1.5429734873005077,80,20,-136.73058048689848
255,5.317199011904279,1.2978859341434115,80,20,-136.73058048689848
256,2.532585312306594,1.2978859341434115,80,20,-136.73058048689848
257,6.290706635190986,1.2978859341434115,80,20,-136.73058048689848
258,0.7717871953246913,-1.5429734873005077,80,20,-136.73058048689848
259,3.933015446948332,1.2978859341434115,80,20,-136.73058048689848
260,10.678488690764823,-1.5429734873005077,80,20,-136.73058048689848
261,-0.017627066188822482,-1.5429734873005077,80,20,-136.73058048689848
262,7.442944150884671,1.2978859341434115,80,20,-136.73058048689848
263,1.1531743613271033,1.2978859341434115,82,18,-135.57740612557137
264,6.302343768122796,-1.2978859341434115,82,18,-135.57740612557137
265,-1.1651088620334065,-1.2978859341434115,80,20,-136.74251498760478
266,5.3383411186132435,-1.5429734873005077,80,20,-136.74251498760478
267,1.6166650185819265,1.2978859341434115,80,20,-136.74251498760478
268,7.2657101857521695,1.2978859341434115,80,20,-136.74251498760478
269,11.760028675862841,-1.5429734873005077,80,20,-136.74251498760478
270,0.9791582643860295,-1.5429734873005077,80,20,-136.74251498760478
271,10.831331382507187,1.2978859341434115,80,20,-136.74251498760478
272,5.164979191021615,1.2978859341434115,80,20,-136.74251498760478
273,4.184682337915149,1.2978859341434115,80,20,-136.74251498760478
274,4.915270844416199,1.2978859341434115,80,20,-136.74251498760478
275,3.5608662629407775,1.2978859341434115,80,20,-136.74251498760478
276,2.1333860706848498,-1.5429734873005077,80,20,-136.74251498760478
277,8.92630931062314,1.2978859341434115,80,20,-136.74251498760478
278,1.9395597693255127,-1.5429734873005077,80,20,-136.74251498760478
279,5.574661708605589,1.2978859341434115,80,20,-136.74251498760478
280,8.700069228692655,1.2978859341434115,80,20,-136.74251498760478
281,40.23297787655784,1.2978859341434115,80,20,-136.74251498760478
282,5.904354636457981,-1.5429734873005077,80,20,-136.74251498760478
283,6.253546503688341,-1.5429734873005077,80,20,-136.74251498760478
284,-1.325024720819414,-1.5429734873005077,78,22,-138.0675397084242
285,0.7235024851520109,-1.7719168810934915,78,22,-138.0675397084242
286,9.709524485489567,-1.7719168810934915,78,22,-138.0675397084242
287,-1.9471247258622952,-1.7719168810934915,76,24,-140.0146644342865
288,9.695230999590422,1.7719168810934915,76,24,-140.0146644342865
289,10.93338295958796,-1.987633992426713,76,24,-140.0146644342865
290,4.46457422942882,-1.987633992426713,76,24,-140.0146644342865
291,2.088676523558604,-1.987633992426713,76,24,-140.0146644342865
292,1.382111388580995,-1.987633992426713,76,24,-140.0146644342865
293,4.722433303978278,1.7719168810934915,76,24,-140.0146644342865
294,1.319666972426603,-1.987633992426713,76,24,-140.0146644342865
295,2.4212866343374913,-1.987633992426713,76,24,-140.0146644342865
296,7.193312221062911,1.7719168810934915,76,24,-140.0146644342865
297,8.879372833176546,-1.987633992426713,76,24,-140.0146644342865
298,2.636969733340578,-1.987633992426713,76,24,-140.0146644342865
299,5.16869579504052,-1.987633992426713,76,24,-140.0146644342865
300,14.987344308402612,1.7719168810934915,76,24,-140.0146644342865
301,9.953074011234605,1.7719168810934915,76,24,-140.0146644342865
302,1.3882813373114402,-1.987633992426713,76,24,-140.0146644342865
303,7.648029236715672,1.7719168810934915,76,24,-140.0146644342865
304,-0.4298804278281523,1.7719168810934915,78,22,-140.44454486211464
305,2.1271765389813595,1.5429734873005077,80,20,-138.31736832313328
306,1.5874971600155732,1.2978859341434115,82,18,-136.7298711631177
307,6.5429333138898755,1.032810778672141,82,18,-136.7298711631177
308,1.4150613313646545,-1.2978859341434115,82,18,-136.7298711631177
309,8.534457248609044,-1.2978859341434115,82,18,-136.7298711631177
310,6.277336223107881,-1.2978859341434115,82,18,-136.7298711631177
311,9.752058653384026,-1.2978859341434115,82,18,-136.7298711631177
312,-0.8471479634831951,-1.2978859341434115,80,20,-137.5770191266009
313,6.5338059801022155,-1.5429734873005077,80,20,-137.5770191266009
314,3.02555136395182,1.2978859341434115,80,20,-137.5770191266009
315,2.499495166601122,1.2978859341434115,82,18,-135.07752395999978
316,2.1743064976579376,-1.2978859341434115,82,18,-135.07752395999978
317,6.771435876772955,1.032810778672141,82,18,-135.07752395999978
318,4.60032575222823,1.032810778672141,82,18,-135.07752395999978
319,2.161087669167614,-1.2978859341434115,82,18,-135.07752395999978
320,-0.8412730092582876,-1.2978859341434115,80,20,-135.91879696925807
321,6.181276434780585,-1.5429734873005077,80,20,-135.91879696925807
322,1.5909341504935242,-1.5429734873005077,80,20,-135.91879696925807
323,3.8990194898073867,1.2978859341434115,80,20,-135.91879696925807
324,5.678991883385152,1.2978859341434115,80,20,-135.91879696925807
325,3.9367898685933653,1.2978859341434115,80,20,-135.91879696925807
326,3.3891663295967476,-1.5429734873005077,80,20,-135.91879696925807
327,4.603432137960539,1.2978859341434115,80,20,-135.91879696925807
328,6.356047530107503,-1.5429734873005077,80,20,-135.91879696925807
329,-1.5169419497306933,-1.5429734873005077,78,22,-137.43573891898876
330,2.716108169166745,1.5429734873005077,78,22,-137.43573891898876
331,0.06677817180172951,-1.7719168810934915,78,22,-137.43573891898876
332,-0.4621457255809105,-1.7719168810934915,76,24,-137.89788464456967
333,1.2975150625254628,1.7719168810934915,78,22,-136.6003695820442
334,7.553144277609306,1.5429734873005077,78,22,-136.6003695820442
335,8.251918558477655,1.5429734873005077,78,22,-136.6003695820442
336,7.435826738503891,1.5429734873005077,78,22,-136.6003695820442
337,0.3714960413641677,-1.7719168810934915,78,22,-136.6003695820442
338,-0.6793565941486008,-1.7719168810934915,78,22,-136.6003695820442
339,1.6523606547094118,-1.7719168810934915,78,22,-136.6003695820442
340,1.762278598032026,-1.7719168810934915,78,22,-136.6003695820442
341,2.2310592515449628,-1.7719168810934915,78,22,-136.6003695820442
342,6.331517945692724,-1.7719168810934915,78,22,-136.6003695820442
343,13.689618260806071,-1.7719168810934915,78,22,-136.6003695820442
344,1.6169845282530844,-1.7719168810934915,78,22,-136.6003695820442
345,6.531931056224096,1.5429734873005077,80,20,-130.0684385258201
346,2.129775371452226,-1.5429734873005077,80,20,-130.0684385258201
347,1.702029985988986,1.2978859341434115,82,18,-128.36640853983113
348,-1.5139381189044343,1.032810778672141,84,16,-129.88034665873556
349,-0.268210316638374,-1.032810778672141,84,16,-129.88034665873556
350,2.4691734711783937,-1.032810778672141,84,16,-129.88034665873556
351,0.7667389680864858,-1.032810778672141,84,16,-129.88034665873556
352,5.1156004882654145,0.7425234539578389,84,16,-129.88034665873556
353,3.0545979581442566,0.7425234539578389,84,16,-129.88034665873556
354,2.859859469587988,-1.032810778672141,84,16,-129.88034665873556
355,7.460550441389756,0.7425234539578389,84,16,-129.88034665873556
356,0.7177467695775306,-1.032810778672141,84,16,-129.88034665873556
357,4.010821505181269,0.7425234539578389,84,16,-129.88034665873556
358,13.768255267692155,0.7425234539578389,84,16,-129.88034665873556
359,3.0177124848119377,0.7425234539578389,86,14,-126.86263417392362
360,2.7939481156851116,0.419644837303677,86,14,-126.86263417392362
361,3.290090946365183,-0.742523453957839,86,14,-126.86263417392362
362,9.095127931914078,-0.742523453957839,86,14,-126.86263417392362
363,8.714271175300823,0.419644837303677,86,14,-126.86263417392362
364,2.8764082780022306,-0.742523453957839,86,14,-126.86263417392362
365,3.3530550297358843,0.419644837303677,86,14,-126.86263417392362
366,-2.641886804211879,-0.742523453957839,84,16,-129.5045209781355
367,11.005126854629196,-1.032810778672141,84,16,-129.5045209781355
368,1.325722130582136,0.7425234539578389,84,16,-129.5045209781355
369,8.326343155591417,-1.032810778672141,84,16,-129.5045209781355
370,-2.5512548590754704,-1.032810778672141,82,18,-132.05577583721097
371,0.8326845518983816,1.032810778672141,84,16,-131.2230912853126
372,2.8591605185802393,0.7425234539578389,84,16,-131.2230912853126
373,9.26149169940274,-1.032810778672141,84,16,-131.2230912853126
374,0.6873626432264928,-1.032810778672141,84,16,-131.2230912853126
375,-3.1100319753690258,-1.032810778672141,82,18,-134.33312326068162
376,8.72400924054162,-1.2978859341434115,82,18,-134.33312326068162
377,8.551440544885963,1.032810778672141,82,18,-134.33312326068162
378,1.880265979454805,-1.2978859341434115,82,18,-134.33312326068162
379,1.5921689680007205,-1.2978859341434115,82,18,-134.33312326068162
380,5.128850561682782,1.032810778672141,82,18,-134.33312326068162
381,3.1258931102414067,1.032810778672141,82,18,-134.33312326068162
382,5.072214087802536,1.032810778672141,82,18,-134.33312326068162
383,7.077681933351329,1.032810778672141,82,18,-134.33312326068162
384,-0.8314459251475625,1.032810778672141,84,16,-135.16456918582918
385,9.421973808688591,-1.032810778672141,84,16,-135.16456918582918
386,7.014572645444105,0.7425234539578389,84,16,-135.16456918582918
387,7.693081827632668,0.7425234539578389,84,16,-135.16456918582918
388,6.016160838527384,-1.032810778672141,84,16,-135.16456918582918
389,5.662626836374216,0.7425234539578389,84,16,-135.16456918582918
390,7.648420013716688,-1.032810778672141,84,16,-135.16456918582918
391,0.9455364787597205,0.7425234539578389,86,14,-134.21903270706946
392,4.794875479996875,0.419644837303677,86,14,-134.21903270706946
393,3.44871978532899,-0.742523453957839,86,14,-134.21903270706946
394,6.76828985312649,0.419644837303677,86,14,-134.21903270706946
395,10.372276611390475,-0.742523453957839,86,14,-134.21903270706946
396,2.8073414545515334,0.419644837303677,86,14,-134.21903270706946
397,4.331557562995897,-0.742523453957839,86,14,-134.21903270706946
398,8.176574698819437,0.419644837303677,86,14,-134.21903270706946
399,14.014137691140036,0.419644837303677,86,14,-134.21903270706946
400,8.032312192639097,0.419644837303677,86,14,-134.21903270706946
401,0.18771397999148576,-0.742523453957839,86,14,-134.21903270706946
402,3.5121698645743322,-0.742523453957839,86,14,-134.21903270706946
403,2.843103935951831,-0.742523453957839,86,14,-134.21903270706946
404,5.632403845482457,0.419644837303677,86,14,-134.21903270706946
405,1.2628575897786618,-0.742523453957839,84,16,-132.9561751172908
406,-0.7986972306048017,-1.032810778672141,82,18,-133.7548723478956
407,7.57370550196687,1.032810778672141,82,18,-133.7548723478956
408,1.2861310995989186,-1.2978859341434115,82,18,-133.7548723478956
409,1.7450360782618475,1.032810778672141,84,16,-132.00983626963375
410,12.00013057150096,0.7425234539578389,84,16,-132.00983626963375
411,-0.7136291865723479,0.7425234539578389,86,14,-132.7234654562061
412,11.245515072251138,0.419644837303677,86,14,-132.7234654562061
413,8.048118042878102,0.419644837303677,86,14,-132.7234654562061
414,0.017503427946849115,0.419644837303677,88,12,-132.70596202825925
415,0.5483405082590878,-0.419644837303677,88,12,-132.70596202825925
416,-1.0432186502697505,-0.419644837303677,86,14,-133.749180678529
417,7.564548109926562,-0.742523453957839,86,14,-133.749180678529
418,2.786047950027921,-0.742523453957839,86,14,-133.749180678529
419,4.536619261807971,0.419644837303677,86,14,-133.749180678529
420,571.4711451568759,-0.742523453957839,86,14,-133.749180678529
421,3.4534877809084605,0.419644837303677,86,14,-133.749180678529
422,2.0952451214714927,-0.742523453957839,86,14,-133.749180678529
423,3.979600119513975,0.419644837303677,86,14,-133.749180678529
424,6.670664038279654,-0.742523453957839,86,14,-133.749180678529
425,1.457015913521417,-0.742523453957839,86,14,-133.749180678529
426,0.1428975317937784,-0.742523453957839,84,16,-133.60628314673522
427,1.2767094429962356,-1.032810778672141,84,16,-133.60628314673522
428,3.221343821313809,-1.032810778672141,84,16,-133.60628314673522
429,-0.7937871185948779,-1.032810778672141,82,18,-134.4000702653301
430,7.253916703619524,1.032810778672141,82,18,-134.4000702653301
431,0.16799309722759403,-1.2978859341434115,80,20,-134.2320771681025
432,5.005008496718261,-1.5429734873005077,80,20,-134.2320771681025
433,-2.954988560997066,-1.5429734873005077,78,22,-137.18706572909957
434,3.57012580261096,1.5429734873005077,78,22,-137.18706572909957
435,9.030861173530354,-1.7719168810934915,78,22,-137.18706572909957
436,-0.1997551141041356,-1.7719168810934915,78,22,-137.18706572909957
437,-0.3212368570182207,1.5429734873005077,80,20,-137.5083025861178
438,6.548625370561098,-1.5429734873005077,80,20,-137.5083025861178
439,15.701245613512924,-1.5429734873005077,80,20,-137.5083025861178
440,7.679908792955757,1.2978859341434115,80,20,-137.5083025861178
441,-3.414003679318455,-1.5429734873005077,78,22,-140.92230626543625
442,4.6463160375148504,-1.7719168810934915,78,22,-140.92230626543625
443,5.284188160424463,-1.7719168810934915,78,22,-140.92230626543625
444,7.357943844643302,1.5429734873005077,78,22,-140.92230626543625
445,5.7224735636100945,1.5429734873005077,78,22,-140.92230626543625
446,9.12194858909342,1.5429734873005077,78,22,-140.92230626543625
447,9.89842952803923,1.5429734873005077,78,22,-140.92230626543625
448,1.5549559048629362,1.5429734873005077,80,20,-139.3673503605733
449,2.18214262970082,-1.5429734873005077,80,20,-139.3673503605733
450,1.1057375352141037,-1.5429734873005077,80,20,-139.3673503605733
451,7.269224103897386,1.2978859341434115,80,20,-139.3673503605733
452,2.5245781190055254,1.2978859341434115,80,20,-139.3673503605733
453,5.028347221610261,1.2978859341434115,80,20,-139.3673503605733
454,19.242090014395473,1.2978859341434115,80,20,-139.3673503605733
455,3.7457389889989656,1.2978859341434115,80,20,-139.3673503605733
456,0.7418801873992322,-1.5429734873005077,80,20,-139.3673503605733
457,5.695629964654188,-1.5429734873005077,80,20,-139.3673503605733
458,0.44527275309266656,-1.5429734873005077,80,20,-139.3673503605733
459,3.109204431919153,1.2978859341434115,80,20,-139.3673503605733
460,0.45338612514862575,1.2978859341434115,82,18,-138.9139642354247
461,2.2202245787535446,-1.2978859341434115,82,18,-138.9139642354247
462,7.709751658595394,1.032810778672141,82,18,-138.9139642354247
463,8.544508844907512,-1.2978859341434115,82,18,-138.9139642354247
464,8.987554479697167,1.032810778672141,82,18,-138.9139642354247
465,5.982063682388201,1.032810778672141,82,18,-138.9139642354247
466,2.277953233010294,1.032810778672141,84,16,-136.6360110024144
467,5.440161333228758,0.7425234539578389,84,16,-136.6360110024144
468,-0.1148200782272113,-1.032810778672141,84,16,-136.6360110024144
469,10.230697904815855,-1.032810778672141,84,16,-136.6360110024144
470,5.88101381875876,-1.032810778672141,84,16,-136.6360110024144
471,6.6400670148825895,0.7425234539578389,84,16,-136.6360110024144
472,6.9221314555083495,0.7425234539578389,84,16,-136.6360110024144
473,0.9139384119369254,-1.032810778672141,84,16,-136.6360110024144
474,2.386888930310505,0.7425234539578389,84,16,-136.6360110024144
475,5.8869180284810625,-1.032810778672141,84,16,-136.6360110024144
476,-0.05216187871340594,0.7425234539578389,86,14,-136.6881728811278
477,10.434237426030535,0.419644837303677,86,14,-136.6881728811278
478,3.2108294479950246,-0.742523453957839,86,14,-136.6881728811278
479,0.1997467560220798,-0.742523453957839,84,16,-136.48842612510572
480,6.553152940117798,-1.032810778672141,84,16,-136.48842612510572
481,7.146104660872737,0.7425234539578389,84,16,-136.48842612510572
482,5.5777945185657245,0.7425234539578389,84,16,-136.48842612510572
483,6.666716049775914,0.7425234539578389,84,16,-136.48842612510572
484,4.295819477396918,0.7425234539578389,84,16,-136.48842612510572
485,-0.16709910260001948,0.7425234539578389,86,14,-136.65552522770574
486,5.845713394886275,-0.742523453957839,86,14,-136.65552522770574
487,7.688172266510918,-0.742523453957839,86,14,-136.65552522770574
488,2.694460360411057,-0.742523453957839,86,14,-136.65552522770574
489,0.1860439953603361,-0.742523453957839,86,14,-136.65552522770574
490,2.9997542278532023,-0.742523453957839,86,14,-136.65552522770574
491,2.736296735418051,0.419644837303677,86,14,-136.65552522770574
492,5.591519480202891,-0.742523453957839,86,14,-136.65552522770574
493,9.258210502049607,-0.742523453957839,86,14,-136.65552522770574
494,5.152173526197572,-0.742523453957839,86,14,-136.65552522770574
495,0.4584114692684125,-0.742523453957839,86,14,-136.65552522770574
496,2.5984680699997114,-0.742523453957839,86,14,-136.65552522770574
497,4.371757357382279,0.419644837303677,86,14,-136.65552522770574
498,3.878578504389708,0.419644837303677,86,14,-136.65552522770574
499,7.785134547893421,0.419644837303677,86,14,-136.65552522770574
500,8.81660651061543,0.419644837303677,86,14,-136.65552522770574
501,-5.162422970732877,0.419644837303677,88,12,-141.81794819843861
502,-0.6798912492326963,-0.419644837303677,86,14,-142.4978394476713
503,-0.3811818819715427,0.419644837303677,88,12,-142.87902132964285
504,6.364161034507504,0.05323896588363781,88,12,-142.87902132964285
505,3.704202110195837,0.05323896588363781,88,12,-142.87902132964285
506,2.7322728724520857,0.05323896588363781,88,12,-142.87902132964285
507,7.726764798818522,0.05323896588363781,88,12,-142.87902132964285
508,4.364138257736528,-0.419644837303677,88,12,-142.87902132964285
509,2.224164585743978,-0.419644837303677,88,12,-142.87902132964285
510,10.133219871330795,0.05323896588363781,88,12,-142.87902132964285
511,8.234970528918979,-0.419644837303677,88,12,-142.87902132964285
512,10.261230863184323,0.05323896588363781,88,12,-142.87902132964285
513,11.014321694772292,0.05323896588363781,88,12,-142.87902132964285
514,5.7576494906268465,-0.419644837303677,88,12,-142.87902132964285
515,0.1910904716480104,-0.419644837303677,86,14,-142.68793085799484
516,5.658623780250679,0.419644837303677,86,14,-142.68793085799484
517,1.1852286352345516,-0.742523453957839,86,14,-142.68793085799484
518,3.2637738065164115,-0.742523453957839,86,14,-142.68793085799484
519,8.2589093587479,0.419644837303677,86,14,-142.68793085799484
520,4.116459876606086,-0.742523453957839,86,14,-142.68793085799484
521,7.856933607167861,-0.742523453957839,86,14,-142.68793085799484
522,4.2959387648654115,-0.742523453957839,86,14,-142.68793085799484
523,6.07875471008748,0.419644837303677,86,14,-142.68793085799484
524,4.400792755841394,0.419644837303677,86,14,-142.68793085799484
525,1.368421721638299,-0.742523453957839,86,14,-142.68793085799484
526,1.705754691896658,-0.742523453957839,84,16,-140.98217616609818
527,4.629037419504073,0.7425234539578389,84,16,-140.98217616609818
528,0.4286195472017198,0.7425234539578389,86,14,-140.55355661889647
529,9.213237185545978,0.419644837303677,86,14,-140.55355661889647
530,0.7890393351502212,-0.742523453957839,86,14,-140.55355661889647
531,1.5864270918355317,0.419644837303677,88,12,-138.96712952706093
532,7.286214049630985,0.05323896588363781,88,12,-138.96712952706093
533,0.1339649462752277,-0.419644837303677,86,14,-138.8331645807857
534,5.23253418081714,-0.742523453957839,86,14,-138.8331645807857
535,3.5115800776093806,-0.742523453957839,86,14,-138.8331645807857
536,4.192368904810564,0.419644837303677,86,14,-138.8331645807857
537,7.267404297479885,0.419644837303677,86,14,-138.8331645807857
538,6.152666568110277,0.419644837303677,86,14,-138.8331645807857
539,5.770536949079116,0.419644837303677,86,14,-138.8331645807857
540,8.95707253998441,0.419644837303677,86,14,-138.8331645807857
541,3.8583526784127002,0.419644837303677,86,14,-138.8331645807857
542,6.149078009105608,0.419644837303677,86,14,-138.8331645807857
543,5.318131516082531,-0.742523453957839,86,14,-138.8331645807857
544,8.154301689740237,0.419644837303677,86,14,-138.8331645807857
545,8.734415067116686,0.419644837303677,86,14,-138.8331645807857
546,5.282499849821534,-0.742523453957839,86,14,-138.8331645807857
547,4.209206178047566,-0.742523453957839,86,14,-138.8331645807857
548,6.411203250526796,0.419644837303677,86,14,-138.8331645807857
549,6.407341737173738,-0.742523453957839,86,14,-138.8331645807857
550,4.194304002690416,-0.742523453957839,86,14,-138.8331645807857
551,11.46466043750236,0.419644837303677,86,14,-138.8331645807857
552,7.916435684677282,-0.742523453957839,86,14,-138.8331645807857
553,2.1678575565352105,0.419644837303677,86,14,-138.8331645807857
554,1.2432457610714778,-0.742523453957839,86,14,-138.8331645807857
555,8.579420093550993,-0.742523453957839,86,14,-138.8331645807857
556,1.7989307309013896,0.419644837303677,86,14,-138.8331645807857
557,5.657158884661499,-0.742523453957839,86,14,-138.8331645807857
558,0.6664713138805496,-0.742523453957839,84,16,-138.16669326690516
559,4.497093746826721,-1.032810778672141,84,16,-138.16669326690516
560,1.7754581696196965,0.7425234539578389,84,16,-138.16669326690516
561,2.3061541394633878,-1.032810778672141,84,16,-138.16669326690516
562,2.411108711029783,-1.032810778672141,84,16,-138.16669326690516
563,0.5690076005042215,-1.032810778672141,84,16,-138.16669326690516
564,-0.8503217352404135,-1.032810778672141,82,18,-139.01701500214557
565,5.937036204341069,1.032810778672141,82,18,-139.01701500214557
566,5.484085445397,1.032810778672141,82,18,-139.01701500214557
567,-3.5189027718724617,1.032810778672141,84,16,-142.53591777401803
568,-3.402072714132288,-1.032810778672141,82,18,-145.93799048815032
569,-5.0322932766320605,-1.2978859341434115,80,20,-150.97028376478238
570,-1.8969879575789719,-1.5429734873005077,78,22,-152.86727172236135
571,2.0129768449623384,-1.7719168810934915,78,22,-152.86727172236135
572,5.685644284647935,-1.7719168810934915,78,22,-152.86727172236135
573,4.137644725872548,-1.7719168810934915,78,22,-152.86727172236135
574,5.563072019935277,-1.7719168810934915,78,22,-152.86727172236135
575,3.4047084629173128,-1.7719168810934915,78,22,-152.86727172236135
576,0.05943847021990223,-1.7719168810934915,78,22,-152.86727172236135
577,6.161721173112085,-1.7719168810934915,78,22,-152.86727172236135
578,10.214369591548575,1.5429734873005077,78,22,-152.86727172236135
579,0.9695457778279888,1.5429734873005077,80,20,-151.89772594453336
580,6.411603090495703,1.2978859341434115,80,20,-151.89772594453336
581,3.8075722272952817,-1.5429734873005077,80,20,-151.89772594453336
582,4.6175138298250715,1.2978859341434115,80,20,-151.89772594453336
583,2.7029579674092474,-1.5429734873005077,80,20,-151.89772594453336
584,14.802557265211078,-1.5429734873005077,80,20,-151.89772594453336
585,1.5938562091629933,-1.5429734873005077,80,20,-151.89772594453336
586,3.278170542730095,-1.5429734873005077,80,20,-151.89772594453336
587,1.4650380707105342,1.2978859341434115,82,18,-150.43268787382283
588,9.01646827427848,1.032810778672141,82,18,-150.43268787382283
589,4.154158036251573,-1.2978859341434115,82,18,-150.43268787382283
590,1.5350455362719515,1.032810778672141,84,16,-148.89764233755088
591,5.365043490124236,0.7425234539578389,84,16,-148.89764233755088
592,-1.2316119560414052,-1.032810778672141,82,18,-150.12925429359228
593,0.640628264435577,-1.2978859341434115,80,20,-149.4886260291567
594,1.4439748776452177,1.2978859341434115,82,18,-148.0446511515115
595,5.421269786104716,-1.2978859341434115,82,18,-148.0446511515115
596,9.218590103403159,1.032810778672141,82,18,-148.0446511515115
597,-0.7430125970163033,-1.2978859341434115,80,20,-148.7876637485278
598,9.426309903941473,-1.5429734873005077,80,20,-148.7876637485278
599,3.6264383448708486,-1.5429734873005077,80,20,-148.7876637485278
600,5.812749947472128,1.2978859341434115,80,20,-148.7876637485278
601,13.012384972140495,1.2978859341434115,80,20,-148.7876637485278
602,-9.059559653642623,-1.5429734873005077,78,22,-157.8472234021704
603,-0.8778879362833436,-1.7719168810934915,76,24,-158.72511133845376
604,-0.9090815116630324,1.7719168810934915,78,22,-159.6341928501168
605,10.39957124639119,-1.7719168810934915,78,22,-159.6341928501168
606,5.92451016154277,-1.7719168810934915,78,22,-159.6341928501168
607,1.5390728244921092,-1.7719168810934915,78,22,-159.6341928501168
608,1.210759863853184,-1.7719168810934915,78,22,-159.6341928501168
609,12.087547256362825,1.5429734873005077,78,22,-159.6341928501168
610,3.036107191220424,-1.7719168810934915,78,22,-159.6341928501168
611,8.59737330795042,1.5429734873005077,78,22,-159.6341928501168
612,7.573808484526182,-1.7719168810934915,78,22,-159.6341928501168
613,9.41324485153703,-1.7719168810934915,78,22,-159.6341928501168
614,7.633859098997505,1.5429734873005077,78,22,-159.6341928501168
615,13.084194358914004,1.5429734873005077,78,22,-159.6341928501168
616,4.761896954125348,-1.7719168810934915,78,22,-159.6341928501168
617,11.196467000352072,1.5429734873005077,78,22,-159.6341928501168
618,10.721027993596124,1.5429734873005077,78,22,-159.6341928501168
619,7.141924329015467,-1.7719168810934915,78,22,-159.6341928501168
620,2.255406721826489,1.5429734873005077,80,20,-157.3787861282903
621,1.6731200607986807,-1.5429734873005077,80,20,-157.3787861282903
622,6.8322145928082705,-1.5429734873005077,80,20,-157.3787861282903
623,14.399217936179468,1.2978859341434115,80,20,-157.3787861282903
624,8.460905629128945,1.2978859341434115,80,20,-157.3787861282903
625,1.0620036160383393,1.2978859341434115,82,18,-156.31678251225196
626,1.474952701811901,-1.2978859341434115,82,18,-156.31678251225196
627,9.830436825597843,-1.2978859341434115,82,18,-156.31678251225196
628,5.78935480142033,-1.2978859341434115,82,18,-156.31678251225196
629,2.210491674624791,1.032810778672141,82,18,-156.31678251225196
630,6.7872719908943395,-1.2978859341434115,82,18,-156.31678251225196
631,2.64353680660102,-1.2978859341434115,82,18,-156.31678251225196
632,-0.24344418408020374,1.032810778672141,84,16,-156.56022669633217
633,2.185657315127685,0.7425234539578389,86,14,-154.37456938120448
634,1.327617360422522,-0.742523453957839,86,14,-154.37456938120448
635,7.880892068717571,0.419644837303677,86,14,-154.37456938120448
636,11.52802161651104,-0.742523453957839,86,14,-154.37456938120448
637,3.651713156575795,0.419644837303677,86,14,-154.37456938120448
638,3.0678330116941197,0.419644837303677,86,14,-154.37456938120448
639,7.190960966234655,-0.742523453957839,86,14,-154.37456938120448
640,5.645109654142914,-0.742523453957839,86,14,-154.37456938120448
641,0.20049779885093244,-0.742523453957839,86,14,-154.37456938120448
642,0.864666246367193,0.419644837303677,88,12,-153.5099031348373
643,8.08925152282174,0.05323896588363781,88,12,-153.5099031348373
644,2.2988774821503455,-0.419644837303677,88,12,-153.5099031348373
645,-0.5271764608920364,0.05323896588363781,90,10,-154.03707959572932
646,13.021529187567097,-0.3739553298759534,90,10,-154.03707959572932
647,10.014638064441954,-0.3739553298759534,90,10,-154.03707959572932
648,6.9484851033804205,-0.3739553298759534,90,10,-154.03707959572932
649,-1.167885878615607,-0.053238965883637836,88,12,-155.20496547434493
650,1.5367433471640197,-0.419644837303677,88,12,-155.20496547434493
651,6.630900499488291,-0.419644837303677,88,12,-155.20496547434493
652,5.362324733433525,-0.419644837303677,88,12,-155.20496547434493
653,6.965341721377484,0.05323896588363781,88,12,-155.20496547434493
654,5.769787580796589,-0.419644837303677,88,12,-155.20496547434493
